id_student,code_module,code_presentation,risk_prob,flagged,top3_reasons,archetype_at_w6,alert_tier,recommended_action
627651,FFF,2014B,0.951,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
617813,BBB,2014B,0.656,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | weeks_present (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
499187,GGG,2014J,0.656,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
594407,DDD,2014B,0.656,1,completion_rate_w6 (↓risk) | weeks_present (↑risk) | num_of_prev_attempts (↑risk),Ghost,Medium,Proactive check-in — contact within the week
636704,FFF,2014J,0.656,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | score_at_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
650578,EEE,2014J,0.656,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↑risk),Early Dropout,Medium,Proactive check-in — contact within the week
613122,CCC,2014J,0.656,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
683323,FFF,2014J,0.656,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | mod_FFF (↑risk),Anxious,Medium,Proactive check-in — contact within the week
547155,GGG,2014B,0.656,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Recovering,Medium,Proactive check-in — contact within the week
2689210,FFF,2014B,0.656,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Anxious,Medium,Proactive check-in — contact within the week
539588,DDD,2014B,0.655,1,completion_rate_w6 (↓risk) | mean_score_w6 (↑risk) | score_at_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
675902,CCC,2014J,0.655,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Ghost,Medium,Proactive check-in — contact within the week
683094,FFF,2014J,0.655,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
646119,BBB,2014J,0.655,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Recovering,Medium,Proactive check-in — contact within the week
558292,DDD,2014B,0.655,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | score_at_w6 (↓risk),Recovering,Medium,Proactive check-in — contact within the week
643434,EEE,2014J,0.655,1,completion_rate_w6 (↓risk) | imd_band_num (↑risk) | score_at_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
642625,DDD,2014J,0.655,1,mean_score_ass_w6 (↓risk) | mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
2649948,FFF,2014J,0.655,1,completion_rate_w6 (↓risk) | mod_FFF (↑risk) | mean_score_ass_w6 (↑risk),Early Dropout,Medium,Proactive check-in — contact within the week
1468838,CCC,2014J,0.654,1,mean_score_ass_w6 (↑risk) | mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk),Recovering,Medium,Proactive check-in — contact within the week
572395,FFF,2014B,0.654,1,completion_rate_w6 (↓risk) | mean_score_w6 (↑risk) | mean_timeliness_w6 (↓risk),Early Dropout,Medium,Proactive check-in — contact within the week
610537,DDD,2014J,0.654,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | mean_score_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
583318,FFF,2014J,0.653,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
629696,CCC,2014J,0.653,1,mean_score_ass_w6 (↓risk) | mean_score_w6 (↑risk) | weeks_present (↑risk),Ghost,Medium,Proactive check-in — contact within the week
301967,AAA,2014J,0.653,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
630168,FFF,2014J,0.653,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Early Dropout,Medium,Proactive check-in — contact within the week
642449,FFF,2014J,0.653,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Early Dropout,Medium,Proactive check-in — contact within the week
679039,CCC,2014J,0.653,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
546773,DDD,2014J,0.653,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | weeks_present (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
543976,DDD,2014J,0.653,1,mean_score_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
633368,DDD,2014B,0.653,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
154073,DDD,2014J,0.652,1,completion_rate_w6 (↓risk) | score_at_w6 (↑risk) | mean_score_ass_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
626240,AAA,2014J,0.652,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
634943,FFF,2014J,0.652,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | weeks_present (↑risk),Ghost,Medium,Proactive check-in — contact within the week
653914,DDD,2014J,0.652,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
546286,GGG,2014J,0.652,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
511981,FFF,2014J,0.652,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | score_at_w6 (↓risk),Recovering,Medium,Proactive check-in — contact within the week
508594,DDD,2014B,0.652,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | weeks_present (↓risk),Recovering,Medium,Proactive check-in — contact within the week
561009,FFF,2014B,0.652,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
689763,EEE,2014J,0.652,1,mean_timeliness_w6 (↑risk) | mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk),Early Dropout,Medium,Proactive check-in — contact within the week
646391,DDD,2014J,0.652,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↑risk),Recovering,Medium,Proactive check-in — contact within the week
684141,DDD,2014J,0.652,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
622096,CCC,2014J,0.652,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | score_at_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
1906919,CCC,2014B,0.652,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Anxious,Medium,Proactive check-in — contact within the week
603612,GGG,2014B,0.651,1,mod_GGG (↓risk) | mean_score_ass_w6 (↑risk) | completion_rate_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
574283,CCC,2014B,0.651,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | score_at_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
656145,FFF,2014J,0.651,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mod_FFF (↑risk),Ghost,Medium,Proactive check-in — contact within the week
629096,CCC,2014J,0.65,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Early Dropout,Medium,Proactive check-in — contact within the week
693764,FFF,2014J,0.65,1,completion_rate_w6 (↓risk) | weeks_present (↑risk) | mod_FFF (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
2697630,FFF,2014B,0.65,1,mean_score_ass_w6 (↓risk) | mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
2579558,EEE,2014J,0.65,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
414094,DDD,2014J,0.65,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
424950,CCC,2014B,0.65,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | weeks_present (↑risk),Ghost,Medium,Proactive check-in — contact within the week
633499,BBB,2014B,0.649,1,completion_rate_w6 (↓risk) | imd_band_num (↑risk) | mean_score_ass_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
544720,CCC,2014J,0.649,1,mean_score_ass_w6 (↑risk) | mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk),Recovering,Medium,Proactive check-in — contact within the week
635761,BBB,2014B,0.649,1,completion_rate_w6 (↓risk) | imd_band_num (↑risk) | weeks_present (↑risk),Recovering,Medium,Proactive check-in — contact within the week
624376,FFF,2014B,0.649,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Ghost,Medium,Proactive check-in — contact within the week
620320,FFF,2014B,0.649,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mod_FFF (↑risk),Recovering,Medium,Proactive check-in — contact within the week
634529,GGG,2014B,0.649,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
656826,DDD,2014J,0.649,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | imd_band_num (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
655051,CCC,2014J,0.649,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | mean_score_ass_w6 (↑risk),Recovering,Medium,Proactive check-in — contact within the week
631327,FFF,2014B,0.649,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | mod_FFF (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
627524,FFF,2014B,0.648,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
604969,FFF,2014B,0.648,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Recovering,Medium,Proactive check-in — contact within the week
594157,CCC,2014B,0.648,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
684180,AAA,2014J,0.647,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mod_AAA (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
581123,CCC,2014J,0.647,1,mean_score_ass_w6 (↑risk) | mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
675636,FFF,2014J,0.647,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
173341,EEE,2014J,0.646,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
1739026,CCC,2014B,0.646,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
655484,EEE,2014J,0.646,1,completion_rate_w6 (↓risk) | weeks_present (↑risk) | mean_score_ass_w6 (↓risk),Recovering,Medium,Proactive check-in — contact within the week
630452,FFF,2014B,0.646,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mod_FFF (↑risk),Ghost,Medium,Proactive check-in — contact within the week
687050,DDD,2014J,0.646,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
522381,BBB,2014J,0.646,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mod_GGG (↑risk),Recovering,Medium,Proactive check-in — contact within the week
488431,CCC,2014B,0.646,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | mean_score_ass_w6 (↓risk),Early Dropout,Medium,Proactive check-in — contact within the week
145578,DDD,2014J,0.646,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk),Anxious,Medium,Proactive check-in — contact within the week
624099,GGG,2014B,0.646,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
385495,DDD,2014J,0.646,1,mean_score_ass_w6 (↓risk) | weeks_present (↑risk) | completion_rate_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
421185,DDD,2014J,0.645,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | mean_score_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
67781,DDD,2014B,0.645,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | weeks_present (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
1691815,CCC,2014B,0.645,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
595164,CCC,2014B,0.645,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
72114,FFF,2014B,0.645,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mod_FFF (↑risk),Early Dropout,Medium,Proactive check-in — contact within the week
1017773,FFF,2014B,0.645,1,mean_score_ass_w6 (↓risk) | mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
544140,FFF,2014B,0.645,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mean_score_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
572071,FFF,2014J,0.645,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | mean_score_w6 (↑risk),Early Dropout,Medium,Proactive check-in — contact within the week
558342,FFF,2014J,0.645,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
589009,GGG,2014B,0.645,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
622766,BBB,2014B,0.644,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Coasting,Medium,Proactive check-in — contact within the week
646413,CCC,2014J,0.644,1,completion_rate_w6 (↓risk) | mean_timeliness_w6 (↑risk) | weeks_present (↑risk),Recovering,Medium,Proactive check-in — contact within the week
543010,FFF,2014J,0.644,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
629240,BBB,2014B,0.644,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mod_GGG (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
617332,FFF,2014J,0.644,1,completion_rate_w6 (↓risk) | mod_FFF (↑risk) | score_at_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
335018,DDD,2014J,0.644,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | mean_score_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
2623532,DDD,2014B,0.644,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↑risk) | mean_score_w6 (↑risk),Steady Engager,Medium,Proactive check-in — contact within the week
575324,GGG,2014B,0.644,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Struggling,Medium,Proactive check-in — contact within the week
423648,FFF,2014B,0.643,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | weeks_present (↑risk),Recovering,Medium,Proactive check-in — contact within the week
572265,FFF,2014J,0.643,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | score_at_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
676139,FFF,2014J,0.643,1,mean_timeliness_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk),Steady Engager,Medium,Proactive check-in — contact within the week
675474,FFF,2014J,0.643,1,completion_rate_w6 (↓risk) | mean_score_ass_w6 (↓risk) | weeks_present (↑risk),Ghost,Medium,Proactive check-in — contact within the week
1338955,GGG,2014B,0.643,1,mod_GGG (↓risk) | completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk),Ghost,Medium,Proactive check-in — contact within the week
599297,FFF,2014J,0.643,1,completion_rate_w6 (↓risk) | mean_score_w6 (↑risk) | mean_score_ass_w6 (↓risk),Ghost,Medium,Proactive check-in — contact within the week
558404,FFF,2014B,0.642,1,mean_score_ass_w6 (↓risk) | completion_rate_w6 (↓risk) | weeks_present (↑risk),Ghost,Medium,Proactive check-in — contact within the week
380681,DDD,2014B,0.642,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | imd_band_num (↑risk),Recovering,Medium,Proactive check-in — contact within the week
649962,BBB,2014J,0.642,1,mean_score_ass_w6 (↑risk) | completion_rate_w6 (↓risk) | mean_timeliness_w6 (↓risk),Anxious,Medium,Proactive check-in — contact within the week
