id_student,rank,module,hybrid_score,content_score,markov_score,cf_score,method_used,explanation
580689,3,DDD,0.0517,0.881,0.0517,1.0,Content+Markov+CF,DDD: matches your academic profile; popular among students with similar study patterns.
580714,1,EEE,1.0,0.9629,1.0,0.5205,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580714,2,FFF,0.3386,0.9229,0.3386,0.4353,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580714,3,CCC,0.0079,0.8738,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
580779,1,EEE,1.0,0.966,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
580779,2,DDD,0.3543,0.8966,0.3543,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
580779,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
581065,1,FFF,1.0,0.9479,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
581065,2,CCC,0.1374,1.0,0.1374,0.0,Content+Markov,CCC: matches your academic profile.
581065,3,EEE,0.0224,0.9441,0.0224,0.0,Content+Markov,EEE: matches your academic profile.
581118,1,DDD,1.0,0.9226,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
581118,2,FFF,0.4286,0.9561,0.4286,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
581118,3,CCC,0.1429,0.9019,0.1429,0.4858,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
581178,1,DDD,1.0,0.9168,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
581178,2,FFF,0.4286,0.9493,0.4286,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
581178,3,CCC,0.1429,0.8948,0.1429,0.1758,Content+Markov+CF,CCC: matches your academic profile.
581656,1,EEE,1.0,0.9642,1.0,0.3978,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
581656,2,DDD,0.3543,0.8895,0.3543,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
581656,3,CCC,0.0079,0.8762,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
581708,1,CCC,1.0,0.0,1.0,0.5231,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
581708,2,FFF,1.0,0.8777,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
581708,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
582087,1,FFF,1.0,0.9382,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
582087,2,DDD,0.8387,0.0,0.8387,0.0802,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
582087,3,CCC,0.0323,0.0,0.0323,0.3868,Markov+CF,CCC: popular among students with similar study patterns.
582108,1,EEE,1.0,0.9618,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
582108,2,DDD,0.1898,0.9101,0.1898,0.0,Content+Markov,DDD: matches your academic profile.
582108,3,GGG,0.0073,1.0,0.0073,1.0,Content+Markov+CF,GGG: matches your academic profile; popular among students with similar study patterns.
582460,1,DDD,1.0,0.9208,1.0,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
582460,2,FFF,0.4286,0.9566,0.4286,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
582460,3,CCC,0.1429,0.9094,0.1429,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
582514,1,CCC,1.0,0.0,1.0,0.1252,Markov+CF,CCC: commonly chosen next by students with similar outcomes.
582514,2,FFF,1.0,0.9143,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
582514,3,DDD,0.9444,0.0,0.9444,0.1063,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
582709,1,DDD,1.0,0.9197,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
582709,2,FFF,0.4286,0.9516,0.4286,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
582709,3,CCC,0.1429,0.8932,0.1429,0.0,Content+Markov,CCC: matches your academic profile.
582879,1,EEE,1.0,0.974,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
582879,2,FFF,0.3386,0.9353,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
582879,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
582950,1,EEE,1.0,0.9652,1.0,0.2411,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
582950,2,DDD,0.8571,0.8905,0.8571,0.6262,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
582950,3,CCC,0.0357,0.8958,0.0357,0.2672,Content+Markov+CF,CCC: matches your academic profile.
583051,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
583051,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
583051,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
583192,1,DDD,1.0,0.8803,1.0,0.3569,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
583192,2,FFF,0.9556,0.9156,0.9556,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
583192,3,CCC,0.0222,0.8743,0.0222,0.9577,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
583293,1,EEE,1.0,0.96,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
583293,2,FFF,0.75,0.917,0.75,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
583293,3,GGG,0.0357,1.0,0.0357,0.0,Content+Markov,GGG: matches your academic profile.
583993,1,EEE,1.0,0.9424,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
583993,2,DDD,0.1898,0.8894,0.1898,0.0,Content+Markov,DDD: matches your academic profile.
583993,3,CCC,0.0073,0.8912,0.0073,0.6381,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
584191,1,DDD,1.0,0.8868,1.0,0.3253,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584191,2,FFF,0.9556,0.9212,0.9556,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
584191,3,CCC,0.0222,0.8792,0.0222,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
584305,1,EEE,1.0,0.9886,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
584305,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
584305,3,FFF,0.4458,1.0,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
584386,1,FFF,1.0,0.9027,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
584386,2,DDD,0.8387,0.8662,0.8387,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
584386,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
584414,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584414,2,FFF,1.0,0.9263,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
584414,3,DDD,0.9444,0.0,0.9444,0.2819,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
584443,1,CCC,1.0,1.0,1.0,0.4077,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584443,2,FFF,1.0,0.9651,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
584443,3,DDD,0.9444,0.9496,0.9444,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584446,1,EEE,1.0,0.9808,1.0,0.9249,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584446,2,DDD,0.3543,0.0,0.3543,0.4709,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584446,3,CCC,0.0079,0.0,0.0079,0.8817,Markov+CF,CCC: popular among students with similar study patterns.
584468,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
584468,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
584468,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
584553,1,CCC,1.0,0.9284,1.0,1.0,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584553,2,FFF,1.0,0.9235,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
584553,3,DDD,0.9444,0.8898,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
584586,1,EEE,1.0,1.0,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584586,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
584586,3,FFF,0.4458,0.9961,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
584749,1,EEE,1.0,0.9731,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584749,2,CCC,0.4458,0.0,0.4458,0.4323,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584749,3,DDD,0.4211,0.0,0.4211,0.1656,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
584913,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
584913,2,FFF,1.0,0.9757,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
584913,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
585093,1,EEE,1.0,0.9611,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
585093,2,DDD,0.8571,0.8858,0.8571,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
585093,3,GGG,0.0357,1.0,0.0357,0.0518,Content+Markov+CF,GGG: matches your academic profile.
585098,1,EEE,1.0,0.9522,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
585098,2,FFF,0.3386,0.9062,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
585098,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
585134,1,EEE,1.0,0.9603,1.0,0.4818,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
585134,2,FFF,0.3386,0.9185,0.3386,0.509,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
585134,3,CCC,0.0079,0.8737,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
585222,1,EEE,1.0,0.9577,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
585222,2,DDD,0.1898,0.0,0.1898,0.0,Markov,DDD: recommended based on available signals.
585222,3,CCC,0.0073,0.0,0.0073,0.7082,Markov+CF,CCC: popular among students with similar study patterns.
